id,name_hu,name_latin,category,region,era,period,epoch,mya_min,mya_max,height_m_min,height_m_max,length_m_min,length_m_max,weight_kg_min,weight_kg_max,discovery_year,discoverer_name,description_hu,rarity,created_at,updated_at,taxonomy_group,pack_number,education_level,edu,height_m_est,height_m_est_max,height_m_est_min,taxonomy_hu,diet_hu,diet_eng,latin_name_end
2c43d19b-98bd-45c1-ad89-16a04b8ff977,Nagatitan,Nagatitan,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,130,125,4.95,5.94,15.0,18.0,null,null,2024,Thai-French Paleontological Team,"Thaiföldről származó szauropoda, amely jelenleg Délkelet-Ázsia legnagyobb ismert dinoszaurusza. Thaiföld legjelentősebb szauropodája, amelynek felfedezése a térség titanoszaurusz-féléinek nagy változatosságára utal.",rare,2026-06-30 04:46:58.828164+00,2026-06-30 04:46:58.828164+00,null,4,doktori,4,5.94,5.94,4.95,null,ismeretlen,unknown,
edf963f9-0544-40d9-8e73-e1f18ed66db2,Abelisaurus,Abelisaurus,dinosaur,Dél-Amerika,Mezozoikum,Kréta,késő-kréta,74,70,2.97,null,9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.97,null,ismeretlen,unknown,
e03edb87-d957-4ddf-987a-ae65b3568fd9,Achelousaurus,Achelousaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,83,70,1.98,null,6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.98,null,ismeretlen,unknown,
cbad306b-5990-41d4-a7fd-e55a06e4a725,Alamosaurus,Alamosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,70,65,6.93,null,21,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,6.93,null,ismeretlen,unknown,
a522872f-767c-405a-9552-d70948eea61f,Jinzhousaurus,Jinzhousaurus,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,127,121,null,null,null,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,null,null,ismeretlen,unknown,
f5a5ef18-ebcf-4dbb-90e3-218d1701d6a2,Carnotaurus,Carnotaurus,dinosaur,Dél-Amerika,Mezozoikum,Kréta,késő-kréta,70,70,2.51,null,7.6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.51,null,ismeretlen,unknown,
ad06a457-6252-4c53-bcf2-bf2e5a132a04,Homalocephale,Homalocephale,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,72,68,0.50,null,1.5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.50,null,ismeretlen,unknown,
83917e02-6e5a-4e19-afe7-d1b5b394c025,Erlikosaurus,Erlikosaurus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,99,89,1.12,null,3.4,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.12,null,ismeretlen,unknown,
42affcab-f980-4fe7-a3ec-78b22861775f,Aragosaurus,Aragosaurus,dinosaur,Dél-Amerika,Mezozoikum,Kréta,kora-kréta,132,121,5.94,null,18,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,5.94,null,ismeretlen,unknown,
c52a1caa-48eb-44d0-a610-5dbfc27a220e,Beipiaosaurus,Beipiaosaurus,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,127,121,0.66,null,2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.66,null,ismeretlen,unknown,
c23766cf-ccf4-4144-ad4f-7a32f0011e62,Secernosaurus,Secernosaurus,dinosaur,Dél-Amerika,Mezozoikum,Kréta,késő-kréta,71,65,0.99,null,3,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.99,null,ismeretlen,unknown,
617499f9-5d84-41bb-9924-60fe13b9ec6d,Bambiraptor,Bambiraptor,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,84,71,0.33,null,1,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.33,null,ismeretlen,unknown,
2d99afd0-5a5f-4c3d-a55e-004b170e2380,Eolambia,Eolambia,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,99,94,null,null,null,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,null,null,ismeretlen,unknown,
79bd3f34-eba4-4172-bf59-84cef321b791,Graciliceratops,Graciliceratops,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,99,84,null,null,null,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,null,null,ismeretlen,unknown,
2bed0271-8e64-4883-a013-2112fafd7042,Troodon,Troodon,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,74,65,0.66,null,2,null,40,null,1855,Ferdinand Vandeveer Hayden,"A Troodon egy kistermetű, rendkívül intelligens theropoda dinoszaurusz volt, amely a késő kréta időszakban élt Észak-Amerika területén. Testhosszához képest kiemelkedően nagy agytérfogattal rendelkezett, így a tudomány mai állása szerint az egyik legokosabb dinoszaurusznak számít. Hatalmas, előretekintő szemei kitűnő binokuláris és éjszakai látást biztosítottak számára, ami tökéletessé tette az éjszakai vadászatra. Körülbelül 2-2.5 méter hosszú, tollas testével és sarló alakú karmaival kis emlősökre, hüllőkre vadászott, de feltehetően mindenevőként növényeket is fogyasztott.",common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,5,bonus,5,null,null,0.66,null,ismeretlen,unknown,
8e7dfd09-e3a9-4841-bda9-5b05b4256158,Aucasaurus,Aucasaurus,dinosaur,Dél-Amerika,Mezozoikum,Kréta,késő-kréta,84,71,1.65,null,5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.65,null,ismeretlen,unknown,
f601e161-091f-4de9-856b-5e34d31ab55c,Bactrosaurus,Bactrosaurus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,84,71,1.98,null,6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.98,null,ismeretlen,unknown,
d038f0a4-5f5b-45c6-ad83-487086db5713,Prosaurolophus,Prosaurolophus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,77,75,2.51,null,7.6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.51,null,ismeretlen,unknown,
802b6420-c0d3-482a-8ae8-23efb097a5ac,Nomingia,Nomingia,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,72,68,0.53,null,1.6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.53,null,ismeretlen,unknown,
8b4ec1f4-5f9e-4169-9e5e-bf34176cc214,Khaan,Khaan,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,81,75,0.59,null,1.8,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.59,null,ismeretlen,unknown,
1364080e-1700-4ba5-abc0-4f89d30e599e,Nothronychus,Nothronychus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,94,89,1.75,null,5.3,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.75,null,ismeretlen,unknown,
d9ebc036-6f2a-4501-9769-645845a2ec86,Kukufeldia,Kukufeldia,dinosaur,Európa,Mezozoikum,Kréta,kora-kréta,140,136,1.98,2.31,6,7,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,2.31,2.31,1.98,null,ismeretlen,unknown,
73327dad-bf25-421e-ae9d-fd8438f79b6e,Paralititan,Paralititan,dinosaur,Afrika,Mezozoikum,Kréta,késő-kréta,99,94,9.24,null,28,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,9.24,null,ismeretlen,unknown,
7c9ece91-abe6-47d9-a5a3-5368b6cebe36,Protohadros,Protohadros,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,99,94,1.98,null,6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.98,null,ismeretlen,unknown,
a4fae38e-ff46-4c56-9dcb-98e114c115ba,Citipati,Citipati,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,81,75,0.69,null,2.1,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.69,null,ismeretlen,unknown,
b39187e6-8fe8-45cb-b0e4-284c872d2793,Heyuannia,Heyuannia,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,72,68,0.66,null,2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.66,null,ismeretlen,unknown,
ae76e529-94e6-4c20-9077-e8f7412e9c79,Rinchenia,Rinchenia,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,72,68,0.83,null,2.5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.83,null,ismeretlen,unknown,
7079bd24-ebc1-4db4-af15-50c1dc12c926,Gryposaurus,Gryposaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,86,71,3.30,null,10,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,3.30,null,ismeretlen,unknown,
d962369f-0326-492d-bb85-e39d3c890e04,Komlosaurus,Komlosaurus carbonis,dinosaur,Kárpát-medence,Mezozoikum,Jura,kora-jura,200,200,1.5,2.0,null,null,null,null,1966,Kőbányászok és Wein György geológus,"A Mecsek hegységben található pécsbányai és komlói kőszénbányák mélyéről kerültek elő az állat első maradványai az 1960-as években. Ez a kora jura időszaki, két lábon járó ragadozó dínó nem csontok, hanem szinte kizárólag a megkövesedett, madárszerű lábnyomai és csapásai révén vált ismertté. A nedves, mocsaras tengerparti környezetben hagyott nyomvonalak a mai napig a legértékesebb jura kori lábnyomos leletek közé tartoznak Magyarországon.",common,2026-06-28 04:57:47.338575+00,2026-06-28 04:57:47.338575+00,Saurischia (Theropoda),3,általános iskola,1,null,null,null,Saurischia (Theropodák),ragadozó,carnivore,carbonis
079e0fd0-d75d-4f84-a76e-e38290272819,Mapusaurus,Mapusaurus,dinosaur,Dél-Amerika,Mezozoikum,Kréta,késő-kréta,99,94,4.29,null,13,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,4.29,null,ismeretlen,unknown,
3ad7dcad-2cb3-4496-9752-8b4d2c47cb7d,Tarchia,Tarchia,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,75,68,2.81,null,8.5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.81,null,ismeretlen,unknown,
211963cc-05ec-4e8a-b2b1-5ffb473733e9,Rebbachisaurus,Rebbachisaurus,dinosaur,Afrika,Mezozoikum,Kréta,kora-kréta,112,99,6.60,null,20,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,6.60,null,ismeretlen,unknown,
416beca6-a7b8-4f17-ae58-5402f9acb1dc,Fukuisaurus,Fukuisaurus,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,121,99,1.55,null,4.7,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.55,null,ismeretlen,unknown,
7682315c-df72-4d74-8685-3f3346a3a959,Erketu,Erketu,dinosaur,Ázsia,Mezozoikum,null,null,96,89,4.95,null,15,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,4.95,null,ismeretlen,unknown,
833e40cf-677e-4376-af4c-e22032eef6d7,Monolophosaurus,Monolophosaurus,dinosaur,Ázsia,Mezozoikum,Jura,kora-jura,180,159,1.88,null,5.7,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.88,null,ismeretlen,unknown,
4cf3bac9-26b9-4ff9-8b3a-1bcaea53721f,Staurikosaurus,Staurikosaurus,dinosaur,Dél-Amerika,Mezozoikum,Triász,késő-triász,227,221,0.66,null,2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.66,null,ismeretlen,unknown,
44daaeaa-abf9-49b2-80aa-67b290cb683d,Vulcanodon,Vulcanodon,dinosaur,Afrika,Mezozoikum,Triász,késő-triász,205,202,2.15,null,6.5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.15,null,ismeretlen,unknown,
270f93d5-3934-4248-830e-21242179620c,Melanorosaurus,Melanorosaurus,dinosaur,Afrika,Mezozoikum,Triász,késő-triász,227,221,3.96,null,12,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,3.96,null,ismeretlen,unknown,
3301b15a-c970-4da6-b431-71dcdf0a69e7,Pisanosaurus,Pisanosaurus,dinosaur,Dél-Amerika,Mezozoikum,Triász,késő-triász,227,221,0.30,null,0.9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.30,null,ismeretlen,unknown,
dce0f405-8930-4ff4-8ef7-14f56975949e,Liaoxiornis,Liaoxiornis,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,127,121,0.03,null,0.08,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.03,null,ismeretlen,unknown,
30b318c0-4f0e-4cac-a577-0d0af9bd95bb,Silvisaurus,Silvisaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,kora-kréta,121,112,1.32,null,4,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.32,null,ismeretlen,unknown,
d16fedec-3592-45bb-bf66-9cdefce883e7,Nipponosaurus,Nipponosaurus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,89,84,null,null,null,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,null,null,ismeretlen,unknown,
7e5c6235-06a9-4f3a-8a9c-dc8bef536524,Saurolophus,Saurolophus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,74,70,2.97,null,9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.97,null,ismeretlen,unknown,
76cce2fe-db97-4733-8d31-4c784f0349cf,Tanius,Tanius,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,89,65,null,null,null,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,null,null,ismeretlen,unknown,
d0a2130c-b3ab-4738-837d-016d168753e7,Tsagantegia,Tsagantegia,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,99,84,null,null,null,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,null,null,ismeretlen,unknown,
a219d832-34e0-4a4c-b585-11cdd9644dba,Sauropelta,Sauropelta,dinosaur,Észak-Amerika,Mezozoikum,Kréta,kora-kréta,121,94,2.15,null,6.5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.15,null,ismeretlen,unknown,
14d63feb-c34f-4a33-95ae-e5b9e36055cc,Sinornithosaurus,Sinornithosaurus,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,122,120,0.66,null,2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.66,null,ismeretlen,unknown,
02350396-509b-44e0-8bd4-60f96bc93eb4,Lexovisaurus,Lexovisaurus,dinosaur,Európa,Mezozoikum,Jura,középső-jura,170,150,1.65,1.98,5,6,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,1.98,1.98,1.65,null,ismeretlen,unknown,
0c141ef1-db06-4f3f-8758-96528450d9ca,Confuciusornis,Confuciusornis,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,127,121,0.08,null,0.25,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.08,null,ismeretlen,unknown,
0deb47cd-fbe1-4c80-8b0e-62ff293c9ef6,Maxakalisaurus,Maxakalisaurus,dinosaur,Dél-Amerika,Mezozoikum,Kréta,késő-kréta,80,80,4.29,null,13,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,4.29,null,ismeretlen,unknown,
5a89ca5a-2752-4b8d-bed8-71347c1ac2c7,Bellusaurus,Bellusaurus,dinosaur,Ázsia,Mezozoikum,Jura,kora-jura,180,159,1.65,null,5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.65,null,ismeretlen,unknown,
c0c6ed40-947e-4f82-92e3-0a11c807bcbd,Avalonia,Avalonia,dinosaur,Európa,Mezozoikum,Triász,késő-triász,210,205,2.97,null,9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.97,null,ismeretlen,unknown,
7b47756d-7ac9-4a2f-9eb3-381c99c78da4,Amygdalodon,Amygdalodon,dinosaur,Dél-Amerika,Mezozoikum,Jura,kora-jura,177,169,4.95,null,15,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,4.95,null,ismeretlen,unknown,
417f3048-c5ef-4a6e-9961-fdb404d5e3be,Euskelosaurus,Euskelosaurus,dinosaur,Afrika,Mezozoikum,Triász,késő-triász,227,210,3.30,null,10,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,3.30,null,ismeretlen,unknown,
5cc5cff0-7322-470e-a71f-1a5430d64d58,Kunbarrasaurus,Kunbarrasaurus ieversi,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,119,100,0.66,0.99,2.0,3.0,null,null,2015,Lucy Elphinstone,"Egy korábban Minmi néven besorolt páncélos dinoszaurusz, amelynek leleteiben fosszilizálódott gyomortartalmat is találtak.",common,2026-06-30 04:46:58.828164+00,2026-06-30 04:46:58.828164+00,null,4,doktori,4,0.99,0.99,0.66,null,ismeretlen,unknown,ieversi
5d84e835-eb64-4cdd-bd3e-cb267e6c9c58,Anchisaurus,Anchisaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,kora-jura,190,190,0.66,null,2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.66,null,ismeretlen,unknown,
ff0a443f-80cb-4434-aaa7-0b2273187d7d,Brachytrachelopan,Brachytrachelopan,dinosaur,Dél-Amerika,Mezozoikum,Jura,késő-jura,150,150,3.30,null,10,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,3.30,null,ismeretlen,unknown,
9f065ee9-6d3a-42a3-a313-915ec05968d3,Arrhinoceratops,Arrhinoceratops,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,72,67,1.98,2.64,6,8,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,2.64,2.64,1.98,null,ismeretlen,unknown,
2bf5b3bd-abf7-409d-a215-ed65fb2455a4,Lufengosaurus,Lufengosaurus,dinosaur,Ázsia,Mezozoikum,Jura,kora-jura,200,195,1.98,null,6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.98,null,ismeretlen,unknown,
5ff16323-d760-42e0-82ef-5fad68801f9a,Cetiosauriscus,Cetiosauriscus,dinosaur,Európa,Mezozoikum,Jura,kora-jura,175,160,4.95,null,15,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,4.95,null,ismeretlen,unknown,
a775722c-4e3f-4aae-804c-c29e07f82e2e,Ammosaurus,Ammosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,kora-jura,195,180,1.65,null,5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.65,null,ismeretlen,unknown,
48acb2c6-0719-4035-94f5-44630f0a7f05,Emausaurus,Emausaurus,dinosaur,Európa,Mezozoikum,Jura,kora-jura,190,180,0.66,null,2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.66,null,ismeretlen,unknown,
9ec4b521-1e94-4859-b64e-70511764f58a,Yuanmousaurus,Yuanmousaurus,dinosaur,Ázsia,Mezozoikum,Jura,kora-jura,180,159,5.61,null,17,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,5.61,null,ismeretlen,unknown,
b38bee70-f81e-4936-a483-c0ab36e3f99e,Coloradisaurus,Coloradisaurus,dinosaur,Dél-Amerika,Mezozoikum,Triász,késő-triász,221,210,1.32,null,4,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.32,null,ismeretlen,unknown,
a0736322-1b74-4367-9598-3eb00b86dd67,Kotasaurus,Kotasaurus,dinosaur,Ázsia,Mezozoikum,Triász,késő-triász,205,180,2.97,null,9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.97,null,ismeretlen,unknown,
8c500135-cb85-4e72-b27d-a76207e1c5bb,Oryctodromeus,Oryctodromeus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,99,94,0.69,null,2.1,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.69,null,ismeretlen,unknown,
1b92aa0b-4f10-43db-a0e0-cc5841840130,Eoraptor,Eoraptor,dinosaur,Dél-Amerika,Mezozoikum,Triász,késő-triász,228,228,0.33,null,1,null,200,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.33,null,ismeretlen,unknown,
d02e15ca-016f-4f29-a21e-ee0866be61a6,Tuojiangosaurus,Tuojiangosaurus,dinosaur,Ázsia,Mezozoikum,Jura,késő-jura,157,154,2.31,null,7,null,1500,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.31,null,ismeretlen,unknown,
7431063f-42ab-4255-995a-4f41eedbc1e4,Mononykus,Mononykus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,81,68,0.33,null,1,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.33,null,ismeretlen,unknown,
58a6e455-b6fe-48ce-84c4-8dbf221b49fb,Achillobator,Achillobator,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,99,84,1.65,null,5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.65,null,ismeretlen,unknown,
b3167669-4af0-4f8a-8065-6225ce40e5a7,Orodromeus,Orodromeus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,74,74,0.66,null,2,null,50,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.66,null,ismeretlen,unknown,
d143b514-0775-4cc1-866c-a862f68ccd58,Elaphrosaurus,Elaphrosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,154,151,2.05,null,6.2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.05,null,ismeretlen,unknown,
d7c6794c-6d97-496f-b82e-f0ec33a52ec2,Dilophosaurus,Dilophosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,kora-jura,190,190,1.98,null,6,null,300,450,1942,Jesse Williams (leírta Samuel Paul Welles),"A Dilophosaurus a kora jura időszak egyik legkorábbi nagy termetű húsevő dinoszaurusza, amely a mai Arizona (Észak-Amerika) területén élt. Legszembetűnőbb jellemzője a koponyáján húzódó két vékony, félkör alakú csontos taréj volt, amelyeket valószínűleg udvarlásra vagy fajtársak felismerésére használt. Közel 6-7 méter hosszú és 400 kilogramm súlyú, karcsú felépítésű ragadozó volt, erős hátsó lábakkal és hosszú, fogazott állkapoccsal. A filmbéli ábrázolásokkal ellentétben nincs bizonyíték arra, hogy mérget köpött volna, vagy nyakfodrot viselt volna, puszta fizikai erejével vadászott.",common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,5,bonus,5,null,null,1.98,null,ismeretlen,unknown,
